==PROF== Connected to process 4118 (/content/drive/My Drive/G-DBSCAN/a.out)
Compute degrees elapsed time               : 4.492 (sec)
Exclusive scan elapsed time               : 0.001 (sec)
Compute adj list elapsed time               : 4.535 (sec)
BFS elapsed time               : 2.735 (sec)
==PROF== Disconnected from process 4118
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","DRAM Frequency","cycle/second","730,303,030.30",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","SM Frequency","cycle/second","1,090,025,252.53",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","Elapsed Cycles","cycle","5,763",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","Memory [%]","%","31.04",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","SOL DRAM","%","31.04",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","Duration","nsecond","5,280",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","SOL L1/TEX Cache","%","12.65",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","SOL L2 Cache","%","11.68",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","SM Active Cycles","cycle","3,252.84",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","GPU Speed Of Light","SM [%]","%","6.45",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","SpeedOfLight","","","","SOLBottleneck","WRN","This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons."
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","OK","The ratio of peak float (fp32) to double (fp64) performance on this device is 2:1. The kernel achieved 0% of this device's fp32 peak performance and 0% of its fp64 peak performance."
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.42",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.24",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Compute Workload Analysis","Issue Slots Busy","%","11.42",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.46",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Compute Workload Analysis","SM Busy","%","11.42",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","WRN","All pipelines are under-utilized. Either this kernel is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details."
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Memory Workload Analysis","Memory Throughput","byte/second","232,151,515,151.52",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Memory Workload Analysis","Mem Busy","%","11.68",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Memory Workload Analysis","Max Bandwidth","%","31.04",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Memory Workload Analysis","L1/TEX Hit Rate","%","19.39",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Memory Workload Analysis","L2 Hit Rate","%","19.61",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Memory Workload Analysis","Mem Pipes Busy","%","6.19",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Scheduler Statistics","One or More Eligible","%","11.81",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Scheduler Statistics","Issued Warp Per Scheduler","","0.12",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Scheduler Statistics","No Eligible","%","88.19",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Scheduler Statistics","Active Warps Per Scheduler","warp","12.50",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.27",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","SchedulerStats","","","","IssueSlotUtilization","WRN","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 8.5 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this kernel allocates an average of 12.50 active warps per scheduler, but only an average of 0.27 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps either increase the number of active warps or reduce the time the active warps are stalled."
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","105.84",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","115.23",
"0","4118","a.out","127.0.0.1","cluster_assignment(int*, int*, int, int)","2021-Jul-04 12:17:24","1","7","Warp State Statistics","Avg. Active Threads Per Warp","","22.63",
